step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
107,212,95.5218797681443,7847.52452256481,-117.298838847256,7984.54926948003,12.0562958212433,-18.5899068867816,-136.545715670693,40,0,0,0,0.575389595524585,0.277928470204172,0,1,
108,214,95.2876915514236,7847.24365691248,-116.886385124769,7969.99504894013,12.0701663568418,-18.4833155057508,-136.459892261583,40,0,0,0,0.57902721786905,0.288279912095805,0,1,
109,216,95.0543449795581,7846.9408097976,-116.457085738305,7955.44102907668,12.0841215968693,-18.376674657956,-136.37419441044,40,0,0,0,0.582670112955095,0.298950496736909,0,1,
110,218,94.8218743337281,7846.6153053469,-116.010351113859,7940.88830569589,12.098402837958,-18.2699898484269,-136.28860892864,40,0,0,0,0.58631521209151,0.309937150148888,0,1,
111,220,94.5903150710836,7846.26647358311,-115.545593391952,7926.33625449541,12.112641953441,-18.1632615668273,-136.203141135752,40,0,0,0,0.589962671051948,0.32123852531802,0,1,
112,222,94.359703837161,7845.89362974301,-115.062208355688,7911.78538572489,12.1270017476015,-18.056486593968,-136.117788820817,40,0,0,0,0.593613695837241,0.332867341565238,0,1,
113,224,94.130078513721,7845.49606191855,-114.559563571008,7897.23533588049,12.1414718711911,-17.9496705251422,-136.032544432785,40,0,0,0,0.597270941402887,0.344835007080283,0,1,
114,226,93.9014782737503,7845.07303673596,-114.037001337042,7882.68594141839,12.1560231301897,-17.842811207247,-135.947419679389,40,0,0,0,0.60093594537092,0.357151611205465,0,1,
115,228,93.6739436285356,7844.62380023134,-113.493841358729,7868.13803988696,12.1706878306324,-17.7359084685624,-135.862410631202,40,0,0,0,0.604609821853321,0.369825100483396,0,1,
116,230,93.447516469161,7844.14758170917,-112.929384084325,7853.59134725911,12.1854819148078,-17.6289659493683,-135.777508719633,40,0,0,0,0.608292675980505,0.382863688044889,0,1,
117,232,93.2222401029756,7843.64358063611,-112.342916559345,7839.04547728168,12.2003735501159,-17.5219820199531,-135.692724804102,40,0,0,0,0.61194082546486,0.396290762382196,0,1,
118,234,92.9981592655871,7843.11096679881,-111.733719074419,7824.50123734085,12.2153844749839,-17.4149582012082,-135.608050315994,40,0,0,0,0.615586968672952,0.410098172951611,0,1,
119,236,92.7753201596383,7842.54892943707,-111.101046082551,7809.95808893588,12.2304835518353,-17.3078956943062,-135.523488721181,40,0,0,0,0.619240947816692,0.424283725067176,0,1,
120,238,92.5537704860894,7841.95666006296,-110.444145751408,7795.41644467595,12.2457018229535,-17.2007959799556,-135.439034217265,40,0,0,0,0.622904957039591,0.438846067422936,0,1,
121,240,92.3335594590288,7841.33334351622,-109.762257684301,7780.87598664475,12.2610427632554,-17.0936571331816,-135.354695857552,40,0,0,0,0.626576119715296,0.453786626018518,0,1,
122,242,92.1147378183342,7840.67816657626,-109.054616936269,7766.33735590553,12.2764800756144,-16.9864810322216,-135.270466927723,40,0,0,0,0.630254833832677,0.469101563235002,0,1,
